x,y,z
8.1324625,4.6776533,8.497767
7.961819,4.5786867,8.231964
9.119795,4.182982,7.118499
7.9383183,4.427005,8.036678
8.362682,5.5746374,8.33441
8.164527,4.8240676,8.5668335
7.778046,4.961382,7.9259706
9.247348,5.96651,8.819971
8.716322,4.605381,8.118947
9.130274,5.066547,8.79561
8.087754,5.466094,8.219009
9.047442,5.6394215,8.801086
7.9268637,6.013387,7.9252224
8.149826,5.6299176,7.961901
8.090663,6.050661,8.533878
8.758654,4.220115,7.376428
8.621515,4.4488153,8.654955
8.817154,6.0294213,8.772976
8.54005,5.494517,7.933812
7.8490763,4.570913,8.184033
8.578768,5.2537317,7.705167
7.8518124,4.5736165,8.565993
9.213122,5.2580523,8.922441
8.696418,4.5971365,8.418945
8.757798,5.6808414,8.253092
9.017097,5.674266,7.588677
7.7572827,5.6412735,8.749587
7.68131,4.809934,8.612466
10.206474,4.6366677,8.472222
8.504833,4.9678574,8.991821
9.060245,4.6086154,8.75973
9.663054,4.752161,8.489941
8.500218,4.133514,8.092172
7.829621,5.234219,7.9834743
8.79896,5.335837,8.059769
8.193497,4.98828,7.8837147
7.992113,5.999678,7.970849
8.176675,4.7123704,8.899348
7.883841,5.0647764,7.933657
8.606608,5.9574776,8.934949
7.711982,5.3208833,8.675288
9.178444,4.824467,8.959834
8.477414,5.05112,8.532028
8.056675,4.7589135,8.321516
9.386551,4.1663504,7.2153068
8.05315,5.590058,9.053201
7.6734447,5.670532,8.616923
8.240188,5.0803757,8.779322
8.712284,5.5258527,8.45357
7.750349,4.9269505,7.7153106
8.295942,4.62054,8.370143
8.132555,4.7701874,8.4871435
8.764932,4.8193817,8.476413
8.300868,5.2123427,7.8182683
9.421421,4.4554305,6.9248624
8.6030445,5.0353503,7.7469134
8.450148,4.548351,8.17646
8.385364,5.085321,9.140249
8.637169,5.3910775,8.806859
8.264927,5.064686,7.742219
8.677807,4.301474,8.239822
7.993149,5.456803,8.817305
8.27046,5.9655333,8.182655
9.891333,4.2282906,7.839575
8.757757,5.3594923,8.4171915
8.985358,4.8974442,8.525033
8.037108,4.5129137,8.098105
8.625572,5.587487,9.034393
8.582425,5.488718,7.9442225
7.8822947,6.1002502,7.86156
9.099249,5.119176,8.230859
8.706748,5.4023075,8.119973
7.7284045,5.404609,8.890706
8.472088,4.5091677,7.720041
7.8385553,5.6506596,8.05016
8.833605,5.4566016,8.01815
8.314293,5.063959,8.586485
7.63747,5.514219,8.715466
10.407433,4.1900935,7.3137546
8.58877,5.2128215,8.837859
7.901166,5.5277824,8.693781
9.451125,5.088997,7.933102
10.198162,4.079055,7.003786
8.286458,4.7850137,8.02019
8.04261,4.5842547,8.388416
8.476046,6.1142097,8.664479
8.4238205,5.599019,7.740368
7.621191,5.388888,8.385891
8.540883,5.222533,8.647087
9.3584385,4.112634,7.0602326
8.281753,4.843246,8.413713
8.130669,4.7693634,8.597606
8.976522,5.089043,8.572848
8.271235,6.023178,7.8817806
8.245402,5.248876,7.7557836
9.332862,4.900644,8.352065
8.145418,4.6901293,8.785553
8.009744,5.1328177,7.7811136
8.07369,5.334763,8.103779
8.146541,5.078467,8.262083
9.9895315,4.363694,6.8782215
7.582096,5.323689,8.336126
8.000146,5.6294107,8.461164
9.668716,4.287907,6.8153944
8.217367,5.5379696,8.648215
9.68688,5.279752,8.894951
7.505189,5.2119937,8.428756
9.333007,4.963304,7.935599
8.626096,4.3005977,7.4848146
9.027969,5.9420953,8.401856
10.174867,4.6559415,8.366966
8.102522,5.4072003,7.8362823
7.7684207,5.534948,7.8504357
8.728539,4.0487733,7.9523773
8.1582365,4.4733443,7.748045
9.030864,4.0366783,7.8779626
8.896308,6.271668,8.039095
8.477702,5.107261,8.650887
8.080011,5.470771,7.864806
10.073067,4.7734675,8.59763
9.704248,5.4001837,8.887252
8.952925,5.273932,7.6440535
8.141506,4.7050786,8.780682
7.826998,5.6997285,8.356167
7.9605904,4.899713,7.905984
10.150171,4.7683897,8.612713
7.919678,4.7022295,8.604727
8.709257,5.007992,8.912949
8.905714,5.9063926,8.474622
8.937836,5.3268714,8.06361
8.579995,6.0537977,8.096762
8.32937,5.4619164,8.160354
8.288592,4.9725432,8.06456
8.94142,4.2674804,7.13052
7.569748,5.0551486,8.219006
9.079332,5.2693863,8.735187
8.4476,5.3864093,8.3017845
8.014845,4.7170095,8.734827
8.8529005,5.340337,8.184972
8.416001,5.5962577,7.5733037
9.906318,5.934246,7.812498
8.529304,4.678093,8.091175
10.290577,4.868331,8.571624
9.436345,4.5191593,8.59666
8.301667,5.4025407,7.883925
7.7893553,5.118756,8.091908
7.808778,4.896936,8.193406
9.147702,5.6045785,8.753771
8.8459835,4.554123,7.8217587
8.180378,6.081138,8.458581
9.3406515,4.1722617,7.850735
7.7719474,5.1850257,8.583177
8.927638,4.7053795,7.9407597
8.977839,4.7774405,7.6361313
8.583593,5.8024154,8.382987
8.156255,5.0146675,7.5535555
7.669307,5.4921994,8.657867
8.210083,4.6640816,7.906954
9.947844,4.4613843,6.773332
8.178516,5.164433,7.7340736
8.384674,5.2111316,8.736625
8.139112,4.8194942,8.668892
8.84853,5.6820526,8.76499
8.228748,5.753351,8.036593
7.8877554,4.458607,8.131547
8.246549,5.2971234,8.685386
8.398791,5.879321,8.078892
-21.1684,28.983965,0.56455946
9.519815,6.2818446,7.9924474
9.176675,6.4337726,8.479041
7.986456,4.931519,7.4982076
9.793219,4.0725217,7.4371815
9.673358,5.755798,8.553386
8.214862,4.8560224,8.637984
9.37294,5.42026,8.578338
7.9847484,4.841163,8.530909
8.928591,5.893102,7.4716153
8.038314,6.021307,8.753347
8.188084,4.9018226,8.110678
7.987108,4.6551986,8.1115265
7.8244953,5.4053097,8.09924
8.428811,4.6746435,8.010325
8.283504,5.3715005,7.873146
9.162334,4.519343,7.748416
8.774064,5.8410997,8.409615
8.0468445,4.65873,8.4476385
7.5973196,4.8406596,8.427784
8.304139,4.9402757,8.8784
8.77412,4.2197533,7.8460894
7.779909,5.6979156,7.7230043
7.9171267,4.8336673,8.347021
7.931941,4.850834,8.552124
8.756692,4.723705,7.98944
9.730272,4.042009,7.412689
8.456413,5.310224,8.648049
9.035012,4.834695,8.426872
8.126163,4.575576,7.8329186
7.8639736,5.067127,7.7377887
9.250115,4.3849196,8.275178
8.572612,5.851689,8.779982
7.948203,5.240734,7.8953023
7.60838,5.5979714,8.527326
14.09145,-17.867304,-24.977562
9.152309,4.7561703,8.438548
8.870301,6.3312426,8.1742735
7.734634,5.571829,7.919507
8.520546,4.6999307,8.560595
10.082967,5.001174,8.78628
8.2417965,5.7477484,7.72018
8.407446,4.9253497,7.5085683
8.989043,4.076897,7.5645275
8.711155,5.79522,8.772649
8.447432,6.052445,8.156242
8.231457,5.8218007,8.1913395
8.503306,4.9622517,9.144465
8.210974,5.8826528,8.194121
7.7685237,4.8335896,8.561957
9.125679,4.771588,8.75183
9.204599,5.8266573,8.263883
7.986975,5.807577,8.923507
8.183114,4.27323,7.9007125
9.821378,4.1289935,6.5593286
8.4594145,5.972065,7.775677
8.554786,5.226155,8.255468
7.8470817,5.875138,8.331149
8.672905,6.145154,8.299051
7.8370004,4.8879285,8.101972
8.56318,5.5006676,8.524253
7.8444242,6.1567216,8.224151
8.050323,5.0168505,8.313381
7.5364065,5.1671267,8.6737
8.782989,6.0096436,8.575303
9.495085,4.880703,8.616193
8.441313,5.4438334,8.621977
9.033658,4.280544,8.189834
9.384835,5.2836337,8.45017
8.748669,5.751178,8.472184
9.243642,4.296803,8.468574
9.959205,4.893408,8.683735
7.9125247,4.7274356,8.611029
8.279337,4.9487314,8.632462
9.063209,6.3351874,7.8631043
8.116603,4.844979,8.585675
9.622844,4.1000686,7.2753744
9.834165,5.020935,8.887401
8.713136,4.3825774,8.369344
9.173143,5.3873944,8.42616
7.7982755,5.178303,8.407038
7.8657265,4.699859,8.574614
8.549666,5.1243367,8.648942
8.698013,5.4892836,9.030148
8.174431,4.32557,8.016178
9.064882,5.2611585,9.046046
10.20056,4.7564077,8.517193
9.305699,4.783754,7.7754526
8.021631,5.892199,8.553893
8.727174,5.475578,8.724765
8.092427,5.103797,8.928851
8.462568,4.750803,8.786039
8.08793,4.5799847,8.02241
8.354161,4.320965,7.860932
7.883929,5.298072,8.43612
8.159656,4.5277176,8.706596
8.903288,5.9028254,8.772046
8.569316,4.257193,7.587805
7.943094,4.5620003,8.542022
8.502804,5.4366918,8.797143
8.617083,6.1645765,7.818165
9.254564,5.7010536,8.955345
8.67986,4.926091,7.9793663
7.6806006,5.399335,8.477377
8.090683,4.4535933,8.441977
8.194407,5.0865717,7.5727024
8.281375,4.789963,8.431946
8.101965,4.956992,8.021823
7.7782774,5.9660597,8.397633
9.120208,5.5556197,8.442244
8.536701,4.722269,8.919882
7.9431868,4.505349,8.430877
8.799655,4.139851,7.2854147
8.357877,5.807505,8.522271
9.214803,4.5792017,8.497343
8.268568,4.928523,8.282872
7.762282,4.9109073,7.9138446
9.327619,4.2707243,7.703855
8.405474,5.3877606,8.559436
7.67539,5.0099835,8.542397
7.9806542,5.837527,8.709809
10.200324,4.74628,8.465443
8.057969,6.11283,9.05334
8.193371,5.342759,8.874097
8.101209,5.501357,8.818388
9.6369295,4.2050257,7.0584335
9.130044,4.385174,8.231271
8.4524555,5.269989,8.259959
8.35642,4.9646773,8.31868
8.295461,4.2180095,8.173556
8.132626,4.8806825,8.707742
9.83446,4.188305,7.05551
7.8013067,5.8409576,8.320084
8.617422,5.1474423,8.991615
7.5386305,5.2206106,8.221711
8.330966,5.143465,7.9480076
7.7716317,4.8173437,8.101552
8.409375,6.0104594,8.040378
8.367886,4.9918547,7.5377703
9.472508,5.276816,8.778509
7.5307755,4.9350696,8.66157
7.6087227,5.044322,8.446973
10.343543,4.636203,8.196073
8.239317,5.1411324,7.7923493
8.045216,4.2881007,8.483319
9.839741,3.1039228,6.3266835
8.364995,5.5321474,8.500999
9.892726,6.171677,7.6238217
8.320424,5.9107895,8.714656
8.433433,5.1555657,8.845769
7.622203,4.6952157,8.529409
7.8796806,6.114156,8.155918
7.890729,5.313185,8.11372
7.730544,4.563011,8.110972
8.742515,5.699989,8.494723
9.215909,3.8958786,7.234627
9.936056,4.6984057,8.646205
7.932429,6.2763863,8.741106
8.797768,4.619387,8.841676
8.741488,5.3543396,9.04504
10.121559,3.4218934,6.4780483
8.19965,4.7821283,8.496629
8.539199,5.4421434,8.5414295
8.402447,5.617652,8.0913315
8.283839,5.7236443,8.258311
9.344347,4.022081,7.4514008
7.86721,5.4727793,8.836573
9.118035,4.113994,7.5692015
9.810054,4.433681,8.363262
-20.440548,28.670015,1.0610466
10.198923,4.558492,6.732941
8.642147,4.215415,7.900475
8.729533,4.56862,7.962812
8.41607,5.271441,8.023256
8.153043,5.2057915,8.975649
8.386341,5.448111,8.827574
8.674611,4.5762844,8.551955
8.179696,6.101873,7.997945
7.7595696,5.5528426,8.3070965
8.8206415,4.240685,7.2873654
8.237694,4.9603324,8.725347
7.868211,5.9450607,8.098663
8.521195,4.5992475,8.255304
8.990545,4.7996407,8.871475
7.986528,4.650663,7.8819046
8.495899,4.93407,8.46192
7.470395,5.2608833,8.574992
8.505362,6.1128874,8.389112
8.632879,4.61365,8.098741
8.14569,4.454559,7.8406878
8.250264,5.0611706,7.913104
8.619464,4.634719,8.8317175
9.411308,5.022318,7.483874
9.310829,5.104893,8.328119
8.780105,4.795065,7.847719
7.873625,4.653511,7.966019
8.176495,5.066283,8.8955
8.516825,5.4739985,8.681912
7.728136,6.0823536,8.660179
8.2890415,5.3601627,8.473134
9.385082,6.0823164,7.5404067
8.309311,4.7648726,7.763734
7.8208733,6.025285,8.406723
7.869494,5.972688,8.619613
8.203443,6.1201,8.78521
8.371159,5.817205,8.121174
9.495143,5.177643,8.3879175
8.458441,5.244597,9.082985
8.96945,5.497606,8.513048
8.723166,5.5403843,8.455028
8.499224,5.4760184,8.384484
9.593506,4.924144,8.723994
10.009559,4.475914,8.232856
8.502124,5.210323,8.09205
7.887231,4.962544,7.9049525
7.7623158,4.979998,8.266519
8.539969,5.3434644,8.960842
8.371601,4.6138396,8.473494
8.866182,4.8384237,8.154059
10.212758,4.6906333,8.346934
7.8717375,4.6754193,8.127321
9.377471,4.115708,7.344543
8.773904,4.2099223,7.441388
7.914672,4.794594,8.590522
8.337029,4.8906937,7.6010156
9.209986,6.9133635,8.174464
9.09197,4.286851,7.0562263
8.822626,4.859046,7.8147397
8.271809,5.0540934,7.8815217
8.527458,5.000321,7.892638
9.178333,5.1876,7.8024135
9.646532,4.178195,7.4665437
8.650577,5.9069743,8.266728
8.686043,4.4928417,7.815176
8.896373,4.074302,7.47173
8.626778,5.4258265,8.526047
8.6804085,4.411484,8.199599
8.516945,4.491773,8.177345
8.498391,5.2533097,8.43267
8.191528,5.6284385,8.043061
9.086897,4.6628695,7.790377
9.131322,4.162021,7.675669
7.95418,4.866234,8.787113
8.851452,4.4370246,7.316971
9.299696,4.941293,8.464382
9.031847,5.0502605,8.450917
8.876685,5.342692,8.69619
7.68018,5.5052047,8.292946
7.973819,6.043353,8.225693
8.410732,4.4359627,8.545506
9.029185,4.2228436,7.484306
8.162119,5.830519,8.583502
9.437373,5.043651,8.679425
9.085147,5.5072494,8.372365
8.783966,4.649001,7.6412606
8.807393,6.445956,8.326527
7.9426017,6.0010986,8.367765
7.8684964,5.5169287,8.571031
8.083338,5.950328,8.427608
7.7558765,5.1008787,8.71868
8.674637,4.209069,8.278145
8.2942915,5.0932474,8.627263
8.645418,4.261857,7.452467
9.8629055,4.8929515,8.779102
9.451314,5.358768,8.635287
8.633953,5.1313353,7.806511
8.002822,4.7545323,7.972132
7.688434,5.2296343,8.244988
7.837737,5.0017767,8.205455
8.619203,5.3895454,8.057364
8.293729,4.752472,8.620508
9.307129,4.557068,7.900982
8.564062,4.33712,8.250908
7.640246,5.9170833,8.637811
8.891179,4.27925,7.9309144
8.47428,5.019885,7.78306
9.407986,4.4592395,8.469064
8.0227785,4.7815933,7.692007
8.037208,6.0298285,8.425648
8.779371,4.495223,8.043405
8.568578,4.6586185,8.002767
8.16397,5.597596,8.210827
8.311169,4.883075,8.166499
8.63481,5.2359724,7.9189167
8.648811,6.75348,8.501288
8.805454,5.1744432,8.074603
8.727394,4.5176687,8.0000105
9.407918,4.886499,7.4096627
7.5903797,5.033498,8.022541
9.0229025,4.8087764,8.024895
8.344891,5.1424856,8.911572
9.229378,5.6391983,7.586363
8.248903,5.218863,7.6111417
-20.976887,29.08501,0.61780035
9.430476,4.4734526,8.5678625
7.9609647,6.169021,8.455679
8.352575,5.599331,8.041873
9.976516,4.6882625,8.563941
8.408658,5.0897923,7.585533
8.070621,4.4552083,7.656353
8.077632,5.9263453,8.668688
9.0971,4.6134477,8.536634
8.120907,6.166027,8.426857
10.195325,4.8368425,8.637466
8.117897,4.4881296,8.452419
7.905857,4.616096,8.433973
7.8383512,4.6991825,8.106276
8.681779,5.4133787,8.180631
9.15769,6.055846,8.620337
8.240679,4.7055945,8.881271
8.243787,5.073311,8.702243
7.751157,5.853994,8.206557
8.086582,4.841718,8.099641
8.397181,6.153414,7.9735246
9.68786,3.9830086,7.261725
9.050871,4.464531,8.199794
7.930239,5.1075144,8.086282
8.242283,4.618292,8.427467
8.169278,5.4879236,8.669036
8.416974,6.0406027,8.406239
9.066983,4.198537,7.8080583
7.9148054,5.5257196,8.703225
8.50232,4.506253,8.133168
9.090101,4.9152403,8.845196
7.8184214,5.808718,8.2970705
7.630942,5.287744,8.1168585
8.100916,4.879702,8.474098
8.2963,5.7855864,7.816386
8.912535,4.5696144,8.125341
8.948549,6.16596,8.255574
8.291481,5.463533,8.342353
8.055472,4.6729655,8.066936
7.889183,4.951048,8.14719
9.130112,4.2619634,7.5341206
8.899534,5.67041,8.098238
9.35482,4.998429,8.454554
8.860259,4.5712743,8.466275
10.470611,4.8409305,7.6897316
8.201397,5.206199,7.6768064
10.048377,4.7047243,8.638102
8.851064,5.5679126,8.4894905
8.666359,5.2133813,8.387911
9.304333,4.5358377,8.174264
8.671861,5.657643,8.682125
8.063397,5.3155785,8.664265
7.9847937,5.1497917,8.489776
8.086563,5.1852994,9.022072
9.064871,5.660641,8.6905575
9.091819,6.132321,8.646367
8.001414,5.280294,8.119765
7.958147,5.4849925,7.7709494
8.099472,5.616756,8.406746
8.368809,4.4130273,7.597813
8.522424,4.663515,8.614772
9.217713,4.211128,8.146569
10.243144,4.03136,7.2457533
7.7866826,5.0112653,8.046031
7.9575186,5.327197,8.458972
8.256183,6.001789,8.514912
8.274582,4.5224733,7.65664
8.54797,5.8710265,8.131434
9.594101,4.7447386,8.524591
9.260971,4.6406035,7.5050006
8.044247,5.1254377,7.8560457
7.943675,4.916389,8.70679
8.699901,4.663001,7.4502563
9.819644,4.686969,8.480499
7.825577,5.656019,8.861733
8.512154,5.265165,8.365453
8.490598,4.647113,8.15958
8.206044,5.3200264,7.727181
8.465806,4.971382,7.779115
8.513242,5.2367024,8.622342
8.836935,5.182961,8.022773
9.2395315,5.2904196,9.079559
8.598497,5.726126,8.116536
8.570384,5.1960955,8.662361
7.9340153,5.8293805,8.847152
8.529021,5.9509873,8.510633
8.542649,4.783177,8.354099
8.070327,5.165554,8.3950205
9.778507,4.611121,8.564325
8.305355,6.423628,8.565586
7.9057436,5.277749,8.91283
8.112081,5.173316,8.560034
8.963395,6.2812886,8.588654
8.328817,4.539162,8.173352
8.233197,4.476897,7.7971764
7.6811047,5.70298,8.399925
8.358134,4.3980465,7.918627
8.535949,4.20353,8.412844
8.384933,6.07761,8.035136
7.8033156,5.4638557,8.094742
8.335619,4.706057,8.830638
9.081783,5.0224113,8.835849
9.869023,6.250622,7.7675858
8.458188,4.3858523,8.045069
10.892765,4.2985,7.183217
8.847196,6.237937,8.757475
9.216099,4.306719,6.9698544
7.7575135,5.6298976,8.58058
8.142104,5.221987,8.254012
8.759529,4.547721,8.311887
7.868834,5.2853274,7.8426924
8.731074,4.780849,8.349826
9.123096,4.5769424,8.784019
7.7994647,5.3774104,8.23318
7.950691,5.0854793,8.470648
8.91163,5.579978,7.924591
8.232598,4.832044,7.6400294
9.81074,4.530054,8.481298
8.406622,4.9291005,7.905819
8.782768,5.940538,9.008932
7.9513707,5.520564,8.296633
8.948529,4.706221,7.787368
8.640214,4.2950015,7.4455757
8.107696,5.5112133,7.8799257
7.771173,5.9012084,8.528503
8.03514,5.1964755,7.692759
8.035566,6.1800575,8.233051
7.5153723,5.4539223,8.193185
9.133198,6.3864303,7.91598
8.661868,5.9048862,8.8704605
7.860296,5.323844,7.8777647
8.183173,5.6800284,8.532298
7.699734,5.6333094,8.600904
9.928553,4.6853805,8.1561575
7.9436603,6.1002026,8.303431
8.489196,4.397257,8.536873
8.303349,4.272992,7.9551215
9.7394285,4.6475677,8.584029
8.773576,5.7354355,8.398275
8.32898,6.426243,8.17614
7.775979,5.2260056,8.423903
8.326576,4.57486,8.30006
8.804801,4.247195,7.889179
8.748982,5.347509,8.770617
8.3901415,4.6682854,7.5944104
8.168916,4.894175,8.909452
9.201631,4.6298795,8.213951
9.0929985,4.4257526,7.8642945
8.163369,4.9134912,7.4723344
7.8133054,5.2377396,8.471767
8.703506,5.4793105,8.705086
8.501049,5.6174426,8.41911
9.151852,4.4414635,7.3806424
8.352685,5.908209,8.183351
9.820911,4.108856,7.0677958
7.929028,5.0190635,7.7298975
8.268161,5.620325,9.10513
8.620599,4.7824645,7.724253
8.088857,5.5996284,8.444631
8.968809,5.276564,8.69273
8.313053,4.5608788,8.377226
9.637896,5.213372,8.072343
7.8314962,5.672479,8.705979
8.264239,5.003677,8.654999
9.01142,4.7939224,8.517388
7.743033,5.53802,8.511529
9.628573,4.377358,8.311068
8.075611,5.112124,7.9524145
8.932742,5.3043,8.649651
7.725899,5.3217993,8.517877
7.8345757,4.6771355,7.9527326
8.59493,4.912258,7.943187
8.249959,5.807738,8.437982
8.51361,5.276681,8.077433
9.337849,5.5728564,8.58203
9.02338,4.4028883,8.295536
8.489297,4.646133,7.8598123
9.786916,4.350064,6.900178
8.594486,5.590955,8.944748
8.903751,6.4834003,8.091373
8.7549515,4.8805485,8.389491
9.29032,4.9248695,8.723976
8.530293,5.2953362,8.1442585
7.8854384,5.329344,8.56589
8.174448,4.854419,8.393701
8.777792,4.771215,8.236068
8.824072,5.7060785,8.572227
8.221645,5.708715,8.650224
8.250451,4.9220653,7.800078
8.282079,5.148327,8.005204
7.639671,5.02776,8.719562
8.767248,6.055126,8.44939
10.557048,4.7527328,6.458323
9.268079,4.742155,8.26575
8.718051,6.17347,8.057131
8.083527,4.299466,8.179003
8.607353,4.2876987,8.429838
8.519401,4.7165155,7.5338902
8.778028,5.2506623,8.958022
8.763625,5.050855,8.705678
10.096162,4.627708,6.6738973
8.376134,4.677901,8.147554
7.6010327,5.1585526,8.190327
8.824541,4.68589,8.328442
7.5798254,5.6334586,8.360927
9.078241,4.3177547,7.725652
8.946825,5.2993855,9.037404
8.936442,4.1102977,7.7941403
8.967307,4.113215,7.313876
15.07087,-17.857986,-23.596056
15.2638645,-17.328938,-23.604225
15.216116,-16.800463,-24.58165
14.43678,-16.658161,-24.930794
14.87725,-18.01939,-24.136826
15.077279,-17.353746,-24.419432
14.380178,-17.917967,-24.731571
15.515544,-16.827202,-24.516224
15.114561,-17.962273,-24.98562
15.465904,-17.508314,-24.849554
15.172208,-17.689709,-24.592438
14.73169,-16.144066,-24.610518
15.423407,-16.83717,-24.203354
14.111681,-17.278576,-25.15092
15.831397,-17.019398,-24.713572
14.731015,-16.429947,-24.461132
14.256657,-16.78363,-24.574238
15.092823,-17.313078,-24.315674
15.4643545,-17.782858,-24.108042
14.877507,-16.406153,-25.034868
14.4582615,-16.810877,-24.541988
15.91716,-16.816732,-23.77793
15.399759,-16.295132,-23.47842
14.336866,-17.940351,-24.447264
14.566376,-16.34054,-24.581524
15.062666,-17.221684,-25.31203
15.810537,-17.121536,-23.857668
14.703235,-17.422054,-24.632908
14.942968,-17.52264,-23.62389
14.832792,-17.63493,-24.4912
15.331288,-16.628609,-25.049763
15.061222,-16.51374,-23.6652
15.051369,-16.59866,-25.25331
14.9642,-16.487043,-24.808762
27.0731,8.555746,9.407388
14.656083,-17.275461,-24.853996
15.0487,-17.533081,-24.012657
15.121904,-17.801243,-24.613733
14.347307,-17.324594,-24.639338
14.9418,-16.106155,-23.562904
15.08878,-17.637321,-24.148178
14.288034,-17.688143,-24.899757
14.738482,-16.129175,-23.30614
14.601259,-16.755808,-25.19677
15.085638,-15.82792,-24.292454
15.541005,-16.033655,-22.945286
14.692254,-17.368635,-23.181467
14.857789,-16.442793,-23.645802
15.1898575,-16.085583,-23.639091
15.761142,-16.903135,-23.647245
14.829981,-17.159641,-24.093618
14.907824,-17.444338,-24.619196
14.734037,-17.336285,-25.168911
15.3519,-16.5485,-23.890244
15.091535,-15.9242115,-23.706577
15.3084755,-15.663598,-23.812246
15.79267,-17.159325,-25.060726
14.371743,-17.476479,-24.597534
14.323568,-16.905197,-25.077925
14.360009,-17.633165,-24.80821
15.569365,-17.030157,-24.51854
14.9232025,-16.832232,-23.619299
15.473521,-17.220808,-24.391281
14.759021,-17.753868,-24.11763
14.87039,-17.837969,-24.04629
14.374107,-17.442781,-25.105585
14.568971,-17.574291,-25.059828
